38.7654,44.2025,48.8332,42.7419,50.8376,44.4066,38.9660,46.3473,47.6417,45.2915,49.0713,44.2025,41.6242,35.1649,41.8948,45.2574,55.5547,49.6493,48.2546,31.3330,51.7185,42.5045,46.1089,55.4879,47.8801,48.0504,54.9189,43.4547,47.4374,54.6842,45.3255,42.1318,40.6114,45.2915,43.8285,58.5430,55.5213,53.7099,52.8675,35.6220,45.8364,54.1135,46.8242,33.7730,49.4454,63.0029,43.1830,46.8583,53.4069,39.0329,39.5355,44.2025,46.5177,51.1089,45.8704,31.9910,41.0836,46.8242,36.4425,41.7595,42.5384
38.6652,44.4746,48.6631,42.5384,50.8037,44.0665,38.9994,46.2451,47.6077,45.2234,48.9693,44.1685,41.5566,35.0672,41.9625,45.2574,55.0194,49.5134,48.2206,31.4579,51.6847,42.3690,46.0407,55.5881,47.7439,47.7439,54.7848,43.3528,47.5396,54.6171,45.3255,41.9625,40.6788,45.1894,43.7605,58.6419,55.6215,53.7772,52.9687,35.5893,45.8704,54.1135,46.7220,33.7730,49.3774,62.8101,43.0133,46.7561,53.3732,38.9994,39.5355,44.0665,46.4155,51.2105,46.2111,32.0855,41.0161,46.7902,36.5084,41.9287,42.5384
38.6986,44.3045,48.7652,42.5384,50.9394,44.2365,38.7654,46.3814,47.6077,45.1894,49.0033,44.0665,41.5228,35.0346,41.9625,45.2234,55.3206,49.4114,48.1525,31.3330,51.6847,42.5384,46.1089,55.4879,47.8120,47.7780,54.8853,43.2849,47.4714,54.6171,45.1553,42.1657,40.6114,45.0532,43.8285,58.6749,55.6550,53.7772,52.9350,35.6220,45.8023,54.1135,46.7561,33.7730,49.3774,62.8744,43.1151,46.7220,53.2722,38.9325,39.5690,44.0665,46.4836,51.0411,46.1089,31.9910,41.2187,46.8583,36.4754,41.8272,42.6741
38.5984,44.5427,48.6971,42.4367,50.7359,43.9645,38.7654,46.2451,47.5055,45.1213,49.0373,44.1345,41.5228,35.0672,42.0641,45.2915,55.2872,49.3434,48.0504,31.2084,51.7862,42.3012,46.0067,55.4210,47.7439,47.8120,54.7848,43.2170,47.5055,54.5836,45.2234,42.0641,40.5440,45.1894,43.6925,58.4441,55.5881,53.7436,52.8675,35.5566,45.8704,54.1135,46.8583,33.6124,49.2414,62.9065,43.1830,46.6539,53.3396,39.0664,39.5690,44.2705,46.5177,51.2444,45.9726,32.0225,41.1174,46.7902,36.6072,41.9625,42.6741
38.6652,44.2365,48.6971,42.6062,50.7698,44.1005,38.8322,46.3133,47.4374,45.0532,49.0033,44.1005,41.5228,35.0997,41.9625,45.2915,54.9859,49.4114,48.0163,31.2707,51.6508,42.1657,45.9726,55.5881,47.7098,48.1185,54.7513,43.2509,47.5736,54.5165,45.0872,42.0641,40.5103,45.0532,43.7265,58.6749,55.4544,53.7099,52.9013,35.6547,45.8023,54.1471,46.7902,33.7408,49.1734,62.7458,42.9794,46.6880,53.4069,38.8991,39.6026,44.1345,46.2792,51.1427,46.1429,32.1486,41.1849,46.8924,36.4754,41.9625,42.7080
38.3982,44.5086,48.6631,42.5045,50.8037,44.1685,38.7320,46.2792,47.4033,45.1213,48.9353,43.8285,41.4552,35.0021,41.8948,45.2574,55.4210,49.5814,47.9482,31.2084,51.6508,42.2673,45.9045,55.2872,47.7098,47.6758,54.9189,43.3189,47.5055,54.6842,45.1894,42.0302,40.5777,45.1894,43.6586,58.6090,55.5213,53.7436,52.9687,35.6547,45.8704,54.0799,46.8924,33.8694,49.2414,62.9065,43.0133,46.5177,53.4743,39.0998,39.5690,44.2025,46.3133,51.2783,45.9045,32.1801,41.2187,46.8242,36.6732,41.9287,42.5384
38.5984,44.5086,48.6290,42.6062,50.8715,44.1345,38.9325,46.3473,47.6077,45.2574,49.0033,44.2025,41.3876,35.2627,41.9625,45.2574,55.3541,49.4454,48.0163,31.2395,51.5493,42.3351,46.0067,55.3875,47.6758,47.8801,54.6842,43.2509,47.5736,54.4829,45.1213,41.9287,40.5440,45.2234,43.8285,58.7078,55.5547,53.5416,53.0025,35.6874,45.8704,53.9790,46.6880,33.7730,49.3434,62.8101,43.0812,46.5858,53.3732,39.1333,39.6026,43.9645,46.4155,51.3122,46.1089,32.2433,41.2187,46.8924,36.4754,41.8948,42.6741
38.7988,44.1005,48.5950,42.6062,50.7698,44.1685,38.8322,46.2451,47.5736,45.1553,49.0373,44.2025,41.6242,35.0672,41.8948,45.2234,55.0194,49.3434,48.0504,31.3642,51.6847,42.3351,46.2111,55.5881,47.7098,47.7439,54.7848,43.1151,47.6077,54.5836,45.1894,41.9964,40.5777,45.2574,43.7945,58.7407,55.6215,53.6426,52.9350,35.5566,45.9386,54.0463,46.8242,33.9016,49.2754,62.8101,43.1830,46.7220,53.3732,38.9325,39.5355,44.0665,46.4836,51.1766,46.3814,32.4013,41.3876,47.0286,36.7722,42.0980,42.6062
38.5316,44.2365,48.6631,42.6062,50.7020,44.0325,38.6986,46.1429,47.4033,45.1553,48.9353,43.9985,41.5228,35.0021,41.8948,45.1213,55.4544,49.4114,47.9823,31.2084,51.6170,42.2334,46.0067,55.4544,47.6077,47.9142,54.7513,43.1491,47.3693,54.5500,45.0191,41.8948,40.5440,45.1894,43.5906,58.6419,55.4210,53.5416,52.9687,35.5239,45.8023,54.0463,46.7220,33.6445,49.3434,62.7136,42.9454,46.6880,53.1711,38.8657,39.6026,44.0665,46.3814,51.2444,46.3133,32.3697,41.2187,46.9605,36.7062,42.0641,42.6401
38.5650,44.2705,48.6971,42.4367,50.7698,44.1685,38.7988,46.1089,47.5396,45.1894,48.9353,44.2365,41.5904,34.8395,41.8948,45.2574,55.3541,49.4114,48.1866,31.3018,51.7524,42.3690,46.0748,55.4544,47.2671,47.7439,54.7177,43.2849,47.4374,54.4493,45.1213,42.0641,40.5777,45.1894,43.6246,58.6749,55.6884,53.5416,52.9350,35.5566,45.8704,54.0463,46.7220,33.7087,49.3434,62.8101,43.0133,46.6880,53.3396,38.7654,39.3678,44.1685,46.4155,51.3799,46.3473,32.4329,41.4214,46.9946,36.8052,41.9625,42.8097
